"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"En Colombia nos encanta el chisme, las tendencias recientes en Twitter han Sido:

- Justin y Selena
- La Chule y Lu… https://t.co/wsBOwccsIj",FALSE,1,NA,2019-07-18 19:29:40,TRUE,NA,"1151937095348494336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Felipe_Ramiirez",0,FALSE,FALSE,NA,NA
"Muchas gracias a la Asociación de Hoteles de Colombia, Cotelco, capítulo Atlántico por la invitación a participar c… https://t.co/jC63mkFHAW",FALSE,1,NA,2019-07-18 19:00:17,TRUE,NA,"1151929704271765506",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","cdrombo",0,FALSE,FALSE,NA,NA
"RT @JimmyPsicol: Agradezco cualquier ayuda. Twitter no me deja ver como antes, las tendencias principales en Colombia. ¿Cómo puedo arreglar…",FALSE,0,NA,2019-07-18 18:53:15,FALSE,NA,"1151927933369495553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arladarroyo",1,TRUE,FALSE,NA,NA
"Agradezco cualquier ayuda. Twitter no me deja ver como antes, las tendencias principales en Colombia. ¿Cómo puedo a… https://t.co/dsJBPTfoie",FALSE,1,NA,2019-07-18 18:52:39,TRUE,NA,"1151927779883212801",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JimmyPsicol",1,FALSE,FALSE,NA,NA
"La vivienda para la renta se perfila como uno de los mejores segmentos del mercado inmobiliario para invertir actua… https://t.co/Pjz0QESgll",FALSE,1,NA,2019-07-18 17:10:15,TRUE,NA,"1151902010255581184",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Cap_Inteligente",0,FALSE,FALSE,NA,NA
"Quedó en libertad el 'Bizco', rompevidrios que atacaba a mujeres #Actualidad #Tendencias #Bogotá #Colombia https://t.co/Lu52c8kmJG",FALSE,0,NA,2019-07-18 17:00:19,FALSE,NA,"1151899511322796033",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MeliRangel88",0,FALSE,FALSE,NA,NA
"Eventos, noticias, últimas tendencias de la #gestiónhumana en #Colombia y mucho más. Suscríbete aquí <U+27A1>… https://t.co/OnTC1mslwJ",FALSE,1,NA,2019-07-18 16:53:06,TRUE,NA,"1151897693654016000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ACRIPNacional",0,FALSE,FALSE,NA,NA
"@GlodeJo07 Y como andan las tendencias por Colombia?",FALSE,0,"GlodeJo07",2019-07-18 16:35:35,FALSE,"1151864357770256390","1151893287373959168","167042901","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VhManny",0,FALSE,FALSE,NA,NA
"RT @seguros_vc: Esta enfermedad queja a muchas mujeres en Colombia, pero muchas no sabemos en que consiste. Además, suele ser una enfermeda…",FALSE,0,NA,2019-07-18 16:20:55,FALSE,NA,"1151889597774913536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","calichevalde",2,TRUE,FALSE,NA,NA
"Colombia es un país de arrendatarios y la mayor parte de los inquilinos la constituyen los jóvenes entre 15 y 39 añ… https://t.co/3VpeWd0fJQ",FALSE,3,NA,2019-07-18 16:20:10,TRUE,NA,"1151889405738737669",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Cap_Inteligente",0,FALSE,FALSE,NA,NA
"RT @seguros_vc: Esta enfermedad queja a muchas mujeres en Colombia, pero muchas no sabemos en que consiste. Además, suele ser una enfermeda…",FALSE,0,NA,2019-07-18 16:08:47,FALSE,NA,"1151886543256207361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ELIZA_USME",2,TRUE,FALSE,NA,NA
"https://t.co/qb77P2J8WJ ¿De verdad es tan peligrosa FaceApp?: Ponemos nuestra privacidad en… https://t.co/6Bzw3MaheR",FALSE,0,NA,2019-07-18 15:05:03,FALSE,NA,"1151870502971039744",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","lamega_colombia",0,FALSE,FALSE,NA,NA
"https://t.co/qb77P2J8WJ Entender a los más jóvenes sigue siendo el reto de las marcas: Las… https://t.co/QnMW0rcU8g",FALSE,0,NA,2019-07-18 15:05:00,FALSE,NA,"1151870489368965124",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","lamega_colombia",0,FALSE,FALSE,NA,NA
"Colombia encabeza la tasa de arrendamiento de América Latina y El Caribe: aproximadamente un 18% por encima del pro… https://t.co/u685CQOEll",FALSE,1,NA,2019-07-18 14:30:47,TRUE,NA,"1151861878756466689",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Cap_Inteligente",0,FALSE,FALSE,NA,NA
"RT @Lavenirapps: Un conciso reporte del consumo #Móvil en Colombia que representa el alto compromiso y esfuerzo para quienes participan act…",FALSE,0,NA,2019-07-18 14:27:05,FALSE,NA,"1151860948199706624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barramejoazul",1,TRUE,FALSE,NA,NA
"Un conciso reporte del consumo #Móvil en Colombia que representa el alto compromiso y esfuerzo para quienes partici… https://t.co/ROL7HhdglZ",FALSE,0,NA,2019-07-18 14:04:00,TRUE,NA,"1151855138296016899",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lavenirapps",1,FALSE,FALSE,NA,NA
"Publicaciones IGH @GeneticaPUJ Prevalencia y tendencias epidemiológicas de la hipospadias. Colombia hace parte así… https://t.co/Z11n74QnCg",FALSE,1,NA,2019-07-18 13:29:47,TRUE,NA,"1151846530418184192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeneticaPUJ",0,FALSE,FALSE,NA,NA
"En Colombia es el único país donde no han capturado a ningún político poderoso por recibir dineros de Odebrecht.

S… https://t.co/g3cG1TjQ9N",FALSE,0,NA,2019-07-18 13:01:18,TRUE,NA,"1151839363229265920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PedroGomezFraud",0,FALSE,FALSE,NA,NA
"RT @TerritorioBoy: El sector panelero en Colombia crece y se destaca por su compromiso con el desarrollo sostenible. Con las tendencias que…",FALSE,0,NA,2019-07-18 12:54:34,FALSE,NA,"1151837665043582976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","csaraz6",4,TRUE,FALSE,NA,NA
"#LoUltimo | Principales tendencias mundiales y datos de 234 países y territorios para 4<U+20E3> #ODS (2, 6, 14 y 15) bajo… https://t.co/y3buiPMLnD",FALSE,35,NA,2019-07-18 10:47:31,TRUE,NA,"1151805693755822081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FAO_Colombia",26,FALSE,FALSE,NA,NA
"“Los vamos a expulsar”: Colombia dice que cercanos a Maduro deben abstenerse de ingresar al país https://t.co/Y8LkigQVrn",FALSE,0,NA,2019-07-18 10:00:05,FALSE,NA,"1151793758561849346",NA,"<a href=""http://ec2-35-180-202-195.eu-west-3.compute.amazonaws.com"" rel=""nofollow"">Sinergia350 App</a>","InformadorWebVE",0,FALSE,FALSE,NA,NA
"<U+201F>Los vamos a expulsar<U+201F>: Colombia dice que cercanos a Maduro deben abstenerse de ingresar al país https://t.co/EZTWNSsJsh",FALSE,0,NA,2019-07-18 09:55:03,FALSE,NA,"1151792488711163904",NA,"<a href=""http://ec2-35-180-202-195.eu-west-3.compute.amazonaws.com"" rel=""nofollow"">Sinergia350 App</a>","InformadorWebVE",0,FALSE,FALSE,NA,NA
"Colombia hace bien la tarea en prevención de contagio de VIH #tendencias https://t.co/DTc7iQ7yYc https://t.co/nwTgba5YoB",FALSE,0,NA,2019-07-18 07:03:01,FALSE,NA,"1151749195843420160",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","fobr",0,FALSE,FALSE,NA,NA
"El primer centro integral del descanso en Colombia #tendencias https://t.co/wqLLuNCi7b https://t.co/Lr71gIWllV",FALSE,0,NA,2019-07-18 07:02:57,FALSE,NA,"1151749178944630785",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","fobr",0,FALSE,FALSE,NA,NA
"#Hermosas #mallas #unico #estilo #colombia #shop #tiendavirtual  #cartagena #cali #bogota #Medallo  #Cali
#Huila… https://t.co/YieDZmZEhM",FALSE,0,NA,2019-07-18 03:06:38,TRUE,NA,"1151689706847055872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fcknigge",0,FALSE,FALSE,NA,NA
"RT @Mision_Verdad: Voluntad Popular tiene un basto expediente de acciones criminales contra el gobierno venezolano. 

Recordemos el caso de…",FALSE,0,NA,2019-07-18 02:49:04,FALSE,NA,"1151685288202256384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RosaDuquedeS",60,TRUE,FALSE,NA,NA
"https://t.co/yYktEz0OTC",FALSE,0,NA,2019-07-18 02:22:26,FALSE,NA,"1151678585922605056",NA,"<a href=""https://www.revistacambio.com.mx/"" rel=""nofollow"">Revista Cambio</a>","_RevistaCambio",0,FALSE,FALSE,NA,NA
"RT @col_legal: Soluciona tus deudas en Colombia. #abogados #derecho #servicioslegales #leyes #jurídicos #colombianosenelexterior #tendencia…",FALSE,0,NA,2019-07-18 02:09:25,FALSE,NA,"1151675308875141126",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WilsonLopera",2,TRUE,FALSE,NA,NA
"RT @col_legal: Soluciona tus deudas en Colombia. #abogados #derecho #servicioslegales #leyes #jurídicos #colombianosenelexterior #tendencia…",FALSE,0,NA,2019-07-18 02:07:31,FALSE,NA,"1151674831584333827",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","col_legal",2,TRUE,FALSE,NA,NA
"Soluciona tus deudas en Colombia. #abogados #derecho #servicioslegales #leyes #jurídicos #colombianosenelexterior… https://t.co/GA7r4z3LYp",FALSE,2,NA,2019-07-18 02:03:34,TRUE,NA,"1151673837282631681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","col_legal",2,FALSE,FALSE,NA,NA
"Cuantos de ustedes creen el la ley de la atracción 
#faceappchallenge
#AmorEnBlancoYNegro #BuenMiercoles #Chica… https://t.co/Px6LQ20r9m",FALSE,0,NA,2019-07-18 01:48:26,TRUE,NA,"1151670028208680960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bolivar1804",0,FALSE,FALSE,NA,NA
"RT @kienyke: #FOTO | Tras el aplazamiento del Festival del 'Día del Rock Colombia' (@diaderockcol) para el 2020, una internauta mostró su d…",FALSE,0,NA,2019-07-17 23:03:21,FALSE,NA,"1151628483149402113",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ForosK_Kienyke",2,TRUE,FALSE,NA,NA
"#JFMSPORTS #WINSPORTS 
Tribuna Digital |Diseño de un observatorio de tendencias y hábitos comunicativos en el perio… https://t.co/smvoAGrBDy",FALSE,0,NA,2019-07-17 23:00:28,TRUE,NA,"1151627757421563909",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juanfer81",0,FALSE,FALSE,NA,NA
"En Colombia el 
#EmilioOsorio es número 1 en tendencias 
#JoaquinBondoni es número 2 :)",FALSE,0,NA,2019-07-17 22:35:02,FALSE,NA,"1151621357274374145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Aristema3",0,FALSE,FALSE,NA,NA
"RT @kienyke: #FOTO | Tras el aplazamiento del Festival del 'Día del Rock Colombia' (@diaderockcol) para el 2020, una internauta mostró su d…",FALSE,0,NA,2019-07-17 22:20:56,FALSE,NA,"1151617809836838914",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElGranDebate",2,TRUE,FALSE,NA,NA
"“La casa y el barrio ya no son para toda la vida”, así lo considera una gran parte de los jóvenes. ¿Qué cambios nec… https://t.co/5CUZlGAw0r",FALSE,1,NA,2019-07-17 22:05:11,TRUE,NA,"1151613845229776901",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Cap_Inteligente",0,FALSE,FALSE,NA,NA
"#FOTO | Tras el aplazamiento del Festival del 'Día del Rock Colombia' (@diaderockcol) para el 2020, una internauta… https://t.co/PPdDz0LmCn",FALSE,2,NA,2019-07-17 21:44:10,TRUE,NA,"1151608556363423750",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kienyke",2,FALSE,FALSE,NA,NA
"@WefereYT   en Colombia  estás #5 en tendencias amikooo https://t.co/Jo9EtevGVU",FALSE,4,"WefereYT",2019-07-17 21:38:13,FALSE,NA,"1151607058594185216","834608833997729794","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alkirro1",0,FALSE,FALSE,NA,NA
"@PlaticaPolinesi #KCAMexico #LosPolinesios #RafaPolinesio #Gracias 
@PPTeamKaren @PPTeamLesslie @PPTeamRafa… https://t.co/OH6KzQ43Fz",FALSE,1,"PlaticaPolinesi",2019-07-17 21:31:13,TRUE,"1151601074912014336","1151605297829634050","112244575","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenniffer_caro8",0,FALSE,FALSE,NA,NA
"Asesinatos de líderes y planes para ""intervenir Venezuela"": las confesiones de un sicario https://t.co/XzdKlgO2Um",FALSE,0,NA,2019-07-17 21:23:38,FALSE,NA,"1151603388481757187",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","contadorfreddy",0,FALSE,FALSE,NA,NA
"RT @Mision_Verdad: Voluntad Popular tiene un basto expediente de acciones criminales contra el gobierno venezolano. 

Recordemos el caso de…",FALSE,0,NA,2019-07-17 20:50:00,FALSE,NA,"1151594924481110022",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Locuscerolius33",60,TRUE,FALSE,NA,NA
"Digitalización y automatización: las nuevas tendencias en el desarrollo de talento
#Argentina #Bolivia #Chile… https://t.co/7UT0kwkn6j",FALSE,0,NA,2019-07-17 20:47:04,TRUE,NA,"1151594186786902016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ia_latam",0,FALSE,FALSE,NA,NA
"RT @Mision_Verdad: Voluntad Popular tiene un basto expediente de acciones criminales contra el gobierno venezolano. 

Recordemos el caso de…",FALSE,0,NA,2019-07-17 20:36:15,FALSE,NA,"1151591465308643331",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DAVIDNIEVES20",60,TRUE,FALSE,NA,NA
"RT @Mision_Verdad: Voluntad Popular tiene un basto expediente de acciones criminales contra el gobierno venezolano. 

Recordemos el caso de…",FALSE,0,NA,2019-07-17 19:20:09,FALSE,NA,"1151572312426196994",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pedrove57139549",60,TRUE,FALSE,NA,NA
"El “Chapo” y otros capos condenados en EE. UU. #Actualidad #Tendencias #Justicia #México #Colombia https://t.co/7u3mPinGEv",FALSE,0,NA,2019-07-17 19:00:43,FALSE,NA,"1151567422517911552",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MeliRangel88",0,FALSE,FALSE,NA,NA
"El leve respiro de los venezolanos con reapertura de frontera con Colombia https://t.co/uRqfjmlk7M",FALSE,0,NA,2019-07-17 18:50:01,FALSE,NA,"1151564730244505600",NA,"<a href=""http://ec2-35-180-202-195.eu-west-3.compute.amazonaws.com"" rel=""nofollow"">Sinergia350 App</a>","InformadorWebVE",0,FALSE,FALSE,NA,NA
"El leve respiro de los venezolanos con reapertura de frontera con Colombia https://t.co/quOtSCxQe3",FALSE,0,NA,2019-07-17 18:45:07,FALSE,NA,"1151563497253298176",NA,"<a href=""http://ec2-35-180-202-195.eu-west-3.compute.amazonaws.com"" rel=""nofollow"">Sinergia350 App</a>","InformadorWebVE",0,FALSE,FALSE,NA,NA
"Las macabras prácticas de bandas criminales que aterran en 4 ciudades #Colombia #Justicia #Seguridad #Tendencias https://t.co/2SQxZzAcsC",FALSE,0,NA,2019-07-17 17:00:55,FALSE,NA,"1151537275643277313",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MeliRangel88",0,FALSE,FALSE,NA,NA
"Migración Colombia estima que 30 mil venezolanos cruzaron la frontera para evitar las trochas https://t.co/h6jEjxSAxa",FALSE,0,NA,2019-07-17 15:50:04,FALSE,NA,"1151519443320791040",NA,"<a href=""http://ec2-35-180-202-195.eu-west-3.compute.amazonaws.com"" rel=""nofollow"">Sinergia350 App</a>","InformadorWebVE",0,FALSE,FALSE,NA,NA
"Migración Colombia estima que 30 mil venezolanos cruzaron la frontera para evitar las trochas https://t.co/AZQFbDyX0y",FALSE,0,NA,2019-07-17 15:45:01,FALSE,NA,"1151518173860155393",NA,"<a href=""http://ec2-35-180-202-195.eu-west-3.compute.amazonaws.com"" rel=""nofollow"">Sinergia350 App</a>","InformadorWebVE",0,FALSE,FALSE,NA,NA
"RT @Mision_Verdad: Voluntad Popular tiene un basto expediente de acciones criminales contra el gobierno venezolano. 

Recordemos el caso de…",FALSE,0,NA,2019-07-17 15:04:36,FALSE,NA,"1151508003402801152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReinaTovar13",60,TRUE,FALSE,NA,NA
"RT @tangomundial: @vicenteorland13 @orlo52617727 Latin America tendencias 
https://t.co/FvNwrOkgfy
Anguilla
Antigua and Barbuda
Argentina
A…",FALSE,0,NA,2019-07-17 13:39:58,FALSE,NA,"1151486704332824577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tangomundial",2,TRUE,FALSE,NA,NA
"RT @Mision_Verdad: Voluntad Popular tiene un basto expediente de acciones criminales contra el gobierno venezolano. 

Recordemos el caso de…",FALSE,0,NA,2019-07-17 13:37:06,FALSE,NA,"1151485981914271744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alirio45733462",60,TRUE,FALSE,NA,NA
"RT @Mision_Verdad: Voluntad Popular tiene un basto expediente de acciones criminales contra el gobierno venezolano. 

Recordemos el caso de…",FALSE,0,NA,2019-07-17 12:38:27,FALSE,NA,"1151471221386690560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","joel7570",60,TRUE,FALSE,NA,NA
"RT @dulcypas: Más eventos interesantes de los que nos llegan noticias al otro lado del charco, esta vez gracias al activo equipo de Bakery…",FALSE,0,NA,2019-07-17 12:32:01,FALSE,NA,"1151469602922254337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RepdelCacao",2,TRUE,FALSE,NA,NA
"RT @WEC_COLOMBIA: Ven para que juntos compartamos experiencias sobre las distintas tendencias que se tienen en la Transición Energética, es…",FALSE,0,NA,2019-07-17 12:13:21,FALSE,NA,"1151464907998748673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luciasorianoes",1,TRUE,FALSE,NA,NA
"Por las tendencias en Colombia nos damos cuenta que aquí nos mueve el chisme.<U+0001F602>",FALSE,0,NA,2019-07-17 12:01:42,FALSE,NA,"1151461973973983232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClaumReds",0,FALSE,FALSE,NA,NA
"Colombia hace bien la tarea en prevención de contagio de #VIH 
https://t.co/h8hrJYLYrE",FALSE,0,"Esconexioncom",2019-07-17 11:34:38,FALSE,"1151455163565203456","1151455164697653248","840266840265916417","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Esconexioncom",0,FALSE,FALSE,NA,NA
"Migración Colombia: Cerca de 18 mil personas han ingresado desde Venezuela por los pasos fronterizos (Fotos y Video) https://t.co/h0fBc2zP4u",FALSE,0,NA,2019-07-17 11:05:04,FALSE,NA,"1151447723423555584",NA,"<a href=""http://ec2-35-180-202-195.eu-west-3.compute.amazonaws.com"" rel=""nofollow"">Sinergia350 App</a>","InformadorWebVE",0,FALSE,FALSE,NA,NA
"RT @Mision_Verdad: Voluntad Popular tiene un basto expediente de acciones criminales contra el gobierno venezolano. 

Recordemos el caso de…",FALSE,0,NA,2019-07-17 09:37:27,FALSE,NA,"1151425670964219904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pazocarmoya",60,TRUE,FALSE,NA,NA
"Colombia hace bien la tarea en prevención de contagio de VIH #tendencias https://t.co/ReUr21ttOx https://t.co/m8ZrJRvqVR",FALSE,0,NA,2019-07-17 07:02:46,FALSE,NA,"1151386747181391872",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","fobr",0,FALSE,FALSE,NA,NA
"@petarescboi https://t.co/4zOSJfJ4TH
https://t.co/XDNBezKodq
https://t.co/l1xsy3dOvO

And a small reference note fr… https://t.co/NlYmN2YVF7",FALSE,2,"svaverick",2019-07-17 06:44:43,TRUE,"1151380346639933440","1151382201206018048","181206755","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","svaverick",0,FALSE,FALSE,NA,NA
"RT @Portafolioco: Colombia hace bien la tarea en prevención de contagio de VIH https://t.co/QVtThzMew2 https://t.co/Gyx807EiEB",FALSE,0,NA,2019-07-17 06:31:14,FALSE,NA,"1151378810673254400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","feryoseth",2,TRUE,FALSE,NA,NA
"Colombia hace bien la tarea en prevención de contagio de VIH https://t.co/QVtThzMew2 https://t.co/Gyx807EiEB",FALSE,3,NA,2019-07-17 06:00:12,FALSE,NA,"1151370999801286658",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Portafolioco",2,FALSE,FALSE,NA,NA
"Últimamente Twitter anda, en Colombia, con unas tendencias cero interesantes <U+0001F612>",FALSE,0,NA,2019-07-17 05:28:31,FALSE,NA,"1151363026039332865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mayra_villamil",0,FALSE,FALSE,NA,NA
"RT @los_aristemos: Y en Colombia DOS tendencias 
<U+0001F449> COLOMBIA CON JOACO y
<U+0001F449> ADOPCIÓN ARISTEMO https://t.co/4WitAJmOzI",FALSE,0,NA,2019-07-17 04:54:42,FALSE,NA,"1151354515032903680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RominaWest",351,TRUE,FALSE,NA,NA
"Que estas sean las primeras 4 tendencias en Colombia solo demuestra que nos encanta el drama y el chisme
Que vergüe… https://t.co/3o3oyB4glk",FALSE,0,NA,2019-07-17 04:01:23,TRUE,NA,"1151341097597251584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adrianapz_JPJ",0,FALSE,FALSE,NA,NA
"RT @BondoniColombia: Hoy estuvimos en el top cinco de tendencias en Colombia, Colombia esta con Aris y Temo en estos momentos <U+2728>.

FUERZA TA…",FALSE,0,NA,2019-07-17 03:41:26,FALSE,NA,"1151336077178933250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andrea29732459",2,TRUE,FALSE,NA,NA
"En el mundo de @YouTube y primero en #Tendencias en #Colombia tenemos el #RoastYourselft de @Lasegura12 la verdad e… https://t.co/rsPVmLIBbX",FALSE,0,NA,2019-07-17 03:40:15,TRUE,NA,"1151335781610528769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TrendingWorld15",0,FALSE,FALSE,NA,NA
"RT @BondoniColombia: Hoy estuvimos en el top cinco de tendencias en Colombia, Colombia esta con Aris y Temo en estos momentos <U+2728>.

FUERZA TA…",FALSE,0,NA,2019-07-17 03:08:34,FALSE,NA,"1151327807760457730",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Santiago01PL",2,TRUE,FALSE,NA,NA
"Hoy estuvimos en el top cinco de tendencias en Colombia, Colombia esta con Aris y Temo en estos momentos <U+2728>.

FUERZA… https://t.co/LYKa5eY8PS",FALSE,10,NA,2019-07-17 03:07:18,TRUE,NA,"1151327489186312193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BondoniColombia",2,FALSE,FALSE,NA,NA
"RT @dulcypas: Más eventos interesantes de los que nos llegan noticias al otro lado del charco, esta vez gracias al activo equipo de Bakery…",FALSE,0,NA,2019-07-17 03:06:29,FALSE,NA,"1151327283598303235",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luisftb",2,TRUE,FALSE,NA,NA
"RT @CIIDET: #CIIDETNoticias
El Dr. Luis G. Cabral Rosetti impartió el seminario “Qué tan simple es el péndulo simple”, en el Foro–Taller “T…",FALSE,0,NA,2019-07-17 02:34:47,FALSE,NA,"1151319306476621824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","acofi",1,TRUE,FALSE,NA,NA
"RT @Mineducacion: En el marco del programa ‘Colombia Científica’, el Ministerio de Educación Nacional, el Ministerio de Comercio, Industria…",FALSE,0,NA,2019-07-17 02:30:58,FALSE,NA,"1151318344869584896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrvicaAndrea",2,TRUE,FALSE,NA,NA
"RT @Mision_Verdad: Voluntad Popular tiene un basto expediente de acciones criminales contra el gobierno venezolano. 

Recordemos el caso de…",FALSE,0,NA,2019-07-17 02:25:20,FALSE,NA,"1151316925563179009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarellysG",60,TRUE,FALSE,NA,NA
"RT @Mision_Verdad: Voluntad Popular tiene un basto expediente de acciones criminales contra el gobierno venezolano. 

Recordemos el caso de…",FALSE,0,NA,2019-07-17 02:23:51,FALSE,NA,"1151316553146744832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rosmgn",60,TRUE,FALSE,NA,NA
"Colombia tendencias jajaja https://t.co/gMaxARwEpp",FALSE,0,NA,2019-07-17 02:11:25,FALSE,NA,"1151313424565059584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mandi_pdc_sv",0,FALSE,FALSE,NA,NA
"Trabajamos en generar gratas experiencias en nuestros productos y servicios postventa #ferroganga#clientessatisfech… https://t.co/ruJlhzcnhn",FALSE,0,NA,2019-07-17 01:29:41,TRUE,NA,"1151302922157924352",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GERENCIAGANGA",0,FALSE,FALSE,"-76.5225","3.43722"
"RT @Mision_Verdad: Voluntad Popular tiene un basto expediente de acciones criminales contra el gobierno venezolano. 

Recordemos el caso de…",FALSE,0,NA,2019-07-17 01:15:50,FALSE,NA,"1151299437131632640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Juan27417480",60,TRUE,FALSE,NA,NA
